Index,Label
97058,Turning Hand Counterclockwise
97059,Doing other things
97060,Swiping Down
97061,Doing other things
97062,Shaking Hand
97063,Pushing Hand Away
97064,Doing other things
97066,Pushing Two Fingers Away
97067,Thumb Up
97068,Thumb Up
97069,No gesture
97070,Sliding Two Fingers Left
97071,Pulling Hand In
97072,Pulling Two Fingers In
97073,Pushing Two Fingers Away
97074,Doing other things
97075,Sliding Two Fingers Right
97076,Pushing Two Fingers Away
97077,Zooming In With Full Hand
97078,Shaking Hand
97079,Zooming In With Two Fingers
97080,Turning Hand Counterclockwise
97081,Sliding Two Fingers Up
97082,Shaking Hand
97083,Stop Sign
97084,Zooming In With Two Fingers
97085,Swiping Up
97086,Zooming In With Two Fingers
97088,Sliding Two Fingers Up
97089,Sliding Two Fingers Down
97090,Swiping Left
97091,Pulling Two Fingers In
97092,Swiping Up
97093,Doing other things
97094,Sliding Two Fingers Up
97095,Turning Hand Counterclockwise
97096,Pushing Two Fingers Away
97097,Swiping Left
97098,Sliding Two Fingers Right
97099,Sliding Two Fingers Right
97100,Sliding Two Fingers Up
97101,Thumb Up
97103,Doing other things
97104,Pushing Two Fingers Away
97105,Sliding Two Fingers Down
97106,Pulling Hand In
97107,Thumb Up
97108,Sliding Two Fingers Right
97109,Zooming In With Full Hand
97110,Stop Sign
97111,Rolling Hand Forward
97112,Zooming Out With Full Hand
97113,Pulling Hand In
97114,Rolling Hand Backward
97115,Pulling Hand In
97116,Zooming Out With Full Hand
97117,Swiping Right
97120,Pushing Hand Away
97121,Rolling Hand Backward
97122,Sliding Two Fingers Down
97123,Rolling Hand Backward
97124,Doing other things
97125,Sliding Two Fingers Left
97126,Sliding Two Fingers Up
97127,Zooming In With Two Fingers
97128,Zooming In With Two Fingers
97129,Zooming In With Two Fingers
97130,Sliding Two Fingers Right
97131,Turning Hand Counterclockwise
97133,Thumb Down
97134,Zooming In With Two Fingers
97135,Thumb Down
97136,No gesture
97137,Doing other things
97138,Sliding Two Fingers Right
97140,Swiping Up
97141,Thumb Down
97142,Pushing Two Fingers Away
97143,Turning Hand Counterclockwise
97144,Turning Hand Clockwise
97145,Rolling Hand Forward
97146,Pulling Hand In
97148,Swiping Up
97149,Sliding Two Fingers Up
97150,Pushing Two Fingers Away
97151,Zooming In With Two Fingers
97152,Doing other things
97153,Rolling Hand Forward
97154,Swiping Up
97155,Swiping Down
97156,Zooming Out With Full Hand
97157,Zooming In With Two Fingers
97158,Zooming In With Two Fingers
97159,Zooming Out With Two Fingers
97160,Rolling Hand Forward
97161,Swiping Left
97162,Swiping Left
97163,Turning Hand Counterclockwise
97164,Thumb Down
97165,Turning Hand Clockwise
97166,Sliding Two Fingers Down
97167,Zooming In With Full Hand
97168,Pulling Two Fingers In
97171,Turning Hand Clockwise
97172,Swiping Down
97173,Zooming Out With Two Fingers
97174,Thumb Up
97175,Turning Hand Counterclockwise
97177,Sliding Two Fingers Left
97179,Swiping Right
97180,Drumming Fingers
97181,Swiping Right
97182,Sliding Two Fingers Down
97183,Zooming Out With Two Fingers
97184,Doing other things
97185,Swiping Left
97186,Zooming Out With Two Fingers
97187,Zooming Out With Two Fingers
97188,Swiping Left
97189,Pushing Two Fingers Away
97190,Swiping Down
97191,Thumb Down
97192,Doing other things
97193,Doing other things
97194,Stop Sign
97195,Sliding Two Fingers Down
97196,Rolling Hand Forward
97197,Shaking Hand
97198,Shaking Hand
97199,Sliding Two Fingers Right
97200,Pushing Two Fingers Away
97201,Sliding Two Fingers Left
97203,Swiping Up
97204,Stop Sign
97205,Drumming Fingers
97206,Pushing Two Fingers Away
97207,Turning Hand Counterclockwise
97209,Turning Hand Clockwise
97210,Pulling Two Fingers In
97211,Rolling Hand Backward
97212,Shaking Hand
97213,Zooming Out With Two Fingers
97214,Pulling Two Fingers In
97215,Zooming Out With Full Hand
97216,Swiping Up
97217,Sliding Two Fingers Up
97218,Pulling Two Fingers In
97220,Doing other things
97221,Pulling Hand In
97222,Pulling Hand In
97223,Pulling Hand In
97224,Swiping Right
97225,Sliding Two Fingers Left
97226,Pushing Two Fingers Away
97228,Thumb Down
97229,Zooming In With Full Hand
97230,Thumb Down
97231,Stop Sign
97232,Zooming In With Full Hand
97233,Doing other things
97234,Pushing Two Fingers Away
97236,Pushing Two Fingers Away
97237,Sliding Two Fingers Right
97238,Pulling Hand In
97239,Doing other things
97240,Shaking Hand
97241,Rolling Hand Backward
97242,Sliding Two Fingers Left
97243,Sliding Two Fingers Left
97245,Rolling Hand Forward
97246,Zooming Out With Full Hand
97247,Stop Sign
97248,No gesture
97249,Pulling Hand In
97250,Zooming Out With Two Fingers
97251,Zooming In With Two Fingers
97252,Stop Sign
97253,No gesture
97254,Sliding Two Fingers Up
97255,Doing other things
97257,Thumb Down
97258,Swiping Down
97259,Swiping Left
97260,Pushing Two Fingers Away
97261,Stop Sign
97262,Thumb Down
97263,Sliding Two Fingers Up
97265,Drumming Fingers
97266,Swiping Up
97268,Doing other things
97269,No gesture
97270,Zooming Out With Full Hand
97271,No gesture
97273,Swiping Down
97275,Thumb Up
97276,Swiping Down
97278,Turning Hand Counterclockwise
97279,Sliding Two Fingers Up
97280,Stop Sign
97281,Pulling Hand In
97282,Sliding Two Fingers Left
97283,Rolling Hand Forward
97284,Sliding Two Fingers Down
97285,Zooming Out With Full Hand
97286,Swiping Down
97287,Thumb Down
97288,Turning Hand Counterclockwise
97289,Pushing Hand Away
97290,Sliding Two Fingers Right
97291,Sliding Two Fingers Down
97292,Stop Sign
97293,Swiping Left
97294,Pushing Two Fingers Away
97295,Doing other things
97296,Sliding Two Fingers Right
97297,Turning Hand Counterclockwise
97298,Pushing Hand Away
97299,Zooming Out With Full Hand
97300,Thumb Up
97301,Stop Sign
97302,Stop Sign
97303,Pulling Two Fingers In
97304,Rolling Hand Backward
97306,Zooming Out With Full Hand
97307,Pushing Two Fingers Away
97308,Doing other things
97310,Zooming Out With Full Hand
97311,Stop Sign
97312,Shaking Hand
97313,Zooming Out With Full Hand
97314,Turning Hand Counterclockwise
97315,Pulling Hand In
97317,Turning Hand Clockwise
97318,Zooming Out With Two Fingers
97319,Pulling Hand In
97320,Pulling Two Fingers In
97321,Pushing Hand Away
97322,Sliding Two Fingers Right
97323,Thumb Up
97324,Pulling Hand In
97325,Doing other things
97326,Sliding Two Fingers Left
97327,Zooming In With Two Fingers
97328,Pulling Two Fingers In
97330,Pulling Two Fingers In
97331,Doing other things
97332,Swiping Left
97333,Swiping Left
97334,Doing other things
97335,Zooming Out With Full Hand
97336,Shaking Hand
97337,Rolling Hand Backward
97338,Sliding Two Fingers Right
97339,Sliding Two Fingers Up
97340,Turning Hand Clockwise
97341,Rolling Hand Forward
97342,Swiping Down
97343,Swiping Right
97344,No gesture
97345,Zooming Out With Full Hand
97346,Rolling Hand Backward
97347,Sliding Two Fingers Down
97349,Turning Hand Clockwise
97350,Thumb Down
97351,Zooming Out With Two Fingers
97352,Sliding Two Fingers Left
97353,Swiping Up
97354,Sliding Two Fingers Up
97355,Zooming Out With Full Hand
97356,Zooming In With Two Fingers
97357,Shaking Hand
97358,Doing other things
97359,Rolling Hand Backward
97360,Stop Sign
97362,Sliding Two Fingers Up
97363,Swiping Down
97364,Sliding Two Fingers Down
97365,Rolling Hand Backward
97366,Zooming Out With Two Fingers
97367,Drumming Fingers
97368,Zooming Out With Two Fingers
97369,Swiping Right
97370,Zooming In With Two Fingers
97371,Zooming In With Two Fingers
97372,Drumming Fingers
97373,Sliding Two Fingers Up
97374,Shaking Hand
97375,Rolling Hand Forward
97376,Pulling Hand In
97377,Doing other things
97378,Doing other things
97379,Sliding Two Fingers Left
97380,Zooming In With Full Hand
97381,Thumb Up
97382,Turning Hand Counterclockwise
97383,Zooming Out With Full Hand
97384,Swiping Down
97385,Pushing Two Fingers Away
97386,Drumming Fingers
97388,Doing other things
97389,Swiping Down
97390,Zooming In With Full Hand
97391,Swiping Right
97392,Rolling Hand Backward
97393,Doing other things
97394,Thumb Up
97395,Shaking Hand
97396,Pulling Two Fingers In
97397,Sliding Two Fingers Up
97399,Drumming Fingers
97400,Rolling Hand Backward
97401,Swiping Up
97402,Stop Sign
97403,Swiping Down
97404,Pulling Two Fingers In
97405,Swiping Left
97406,Doing other things
97407,Pulling Hand In
97408,Rolling Hand Backward
97410,Stop Sign
97411,Sliding Two Fingers Up
97412,Zooming Out With Full Hand
97414,Doing other things
97415,Swiping Right
97416,Thumb Down
97417,Sliding Two Fingers Down
97418,Drumming Fingers
97419,Sliding Two Fingers Left
97420,Pulling Hand In
97421,Turning Hand Clockwise
97422,Shaking Hand
97423,Zooming Out With Two Fingers
97425,Pushing Two Fingers Away
97426,Drumming Fingers
97427,Rolling Hand Forward
97428,Swiping Left
97429,Zooming In With Full Hand
97430,Swiping Left
97431,Swiping Left
97432,Swiping Down
97433,Rolling Hand Forward
97434,Pulling Hand In
97435,Zooming In With Full Hand
97437,Swiping Down
97439,Swiping Left
97440,Turning Hand Counterclockwise
97441,Zooming Out With Full Hand
97442,Thumb Up
97444,Doing other things
97446,Rolling Hand Forward
97447,Thumb Up
97448,Zooming In With Two Fingers
97449,Sliding Two Fingers Up
97450,Thumb Up
97451,Drumming Fingers
97453,Swiping Right
97454,Thumb Down
97455,Turning Hand Clockwise
97456,Swiping Up
97458,Sliding Two Fingers Up
97460,Swiping Right
97461,Shaking Hand
97462,Pulling Two Fingers In
97464,Pulling Two Fingers In
97465,Zooming In With Full Hand
97467,No gesture
97468,Thumb Up
97469,Sliding Two Fingers Down
97470,Swiping Down
97472,Doing other things
97474,Thumb Up
97477,No gesture
97478,Thumb Down
97480,Pulling Hand In
97481,Zooming In With Two Fingers
97482,Rolling Hand Forward
97483,Rolling Hand Forward
97484,Pulling Hand In
97485,Rolling Hand Backward
97486,Zooming In With Full Hand
97487,Swiping Up
97488,Swiping Up
97489,Sliding Two Fingers Right
97490,Swiping Up
97492,Zooming In With Full Hand
97493,Zooming In With Full Hand
97494,Pulling Hand In
97496,Sliding Two Fingers Up
97497,Thumb Up
97498,Sliding Two Fingers Up
97499,Rolling Hand Forward
97500,Zooming In With Two Fingers
97501,Zooming In With Full Hand
97502,Pulling Two Fingers In
97503,Doing other things
97504,Sliding Two Fingers Down
97505,Pushing Hand Away
97506,Thumb Down
97507,Zooming In With Full Hand
97508,Zooming In With Two Fingers
97509,Turning Hand Counterclockwise
97510,Doing other things
97511,Turning Hand Counterclockwise
97512,Sliding Two Fingers Up
97513,Swiping Up
97514,Thumb Down
97515,Swiping Down
97516,No gesture
97517,Pushing Two Fingers Away
97518,Thumb Up
97519,Pulling Hand In
97521,Sliding Two Fingers Right
97522,Zooming Out With Full Hand
97524,Pushing Hand Away
97525,Doing other things
97526,Rolling Hand Backward
97528,Thumb Up
97529,Pulling Two Fingers In
97530,Rolling Hand Backward
97531,Doing other things
97532,Swiping Down
97534,Zooming In With Two Fingers
97535,No gesture
97537,No gesture
97538,Shaking Hand
97539,Zooming In With Two Fingers
97540,Zooming In With Full Hand
97542,Zooming Out With Full Hand
97543,Sliding Two Fingers Down
97545,Thumb Down
97546,Pulling Two Fingers In
97547,Shaking Hand
97549,Swiping Down
97550,Pulling Hand In
97551,Rolling Hand Forward
97552,Thumb Up
97553,Stop Sign
97554,Sliding Two Fingers Left
97556,Pushing Hand Away
97558,Swiping Up
97559,Drumming Fingers
97560,Swiping Left
97561,Swiping Up
97563,Doing other things
97564,Doing other things
97566,Sliding Two Fingers Up
97567,Shaking Hand
97568,No gesture
97569,Swiping Right
97570,Drumming Fingers
97572,Zooming Out With Full Hand
97573,Sliding Two Fingers Right
97574,Stop Sign
97575,Sliding Two Fingers Up
97576,Zooming In With Full Hand
97577,Pushing Hand Away
97578,Zooming In With Two Fingers
97579,Doing other things
97580,Zooming In With Full Hand
97581,No gesture
97582,Pushing Hand Away
97585,Pushing Two Fingers Away
97586,Stop Sign
97587,Turning Hand Counterclockwise
97588,No gesture
97589,Pushing Two Fingers Away
97590,Sliding Two Fingers Down
97591,Swiping Up
97592,Swiping Right
97594,Pushing Two Fingers Away
97596,Pushing Hand Away
97597,Swiping Up
97598,Sliding Two Fingers Up
97599,Sliding Two Fingers Right
97600,Drumming Fingers
97603,Doing other things
97604,Thumb Up
97605,Zooming Out With Two Fingers
97607,Zooming In With Two Fingers
97608,Swiping Up
97609,Doing other things
97610,Thumb Down
97611,Rolling Hand Forward
97612,Doing other things
97613,Swiping Down
97615,Pushing Hand Away
97616,Zooming Out With Two Fingers
97617,Thumb Down
97618,Swiping Up
97619,Sliding Two Fingers Up
97620,Pulling Two Fingers In
97621,Thumb Down
97622,Doing other things
97623,Pulling Hand In
97624,Doing other things
97625,Rolling Hand Forward
97626,Pushing Two Fingers Away
97627,Thumb Up
97628,Zooming Out With Full Hand
97629,Sliding Two Fingers Right
97630,Doing other things
97631,Sliding Two Fingers Left
97632,Swiping Down
97633,Sliding Two Fingers Left
97634,Doing other things
97635,Swiping Right
97636,Swiping Up
97637,Pulling Two Fingers In
97638,Turning Hand Clockwise
97639,Pushing Two Fingers Away
97640,Doing other things
97641,Turning Hand Clockwise
97643,Rolling Hand Forward
97644,No gesture
97645,Sliding Two Fingers Up
97646,Turning Hand Clockwise
97647,Swiping Right
97648,Swiping Left
97649,Swiping Right
97650,Pulling Two Fingers In
97651,No gesture
97652,Stop Sign
97653,No gesture
97654,Swiping Right
97655,No gesture
97656,Turning Hand Counterclockwise
97658,Swiping Up
97659,Sliding Two Fingers Right
97660,Drumming Fingers
97661,Turning Hand Counterclockwise
97662,Thumb Up
97664,Pushing Two Fingers Away
97665,Pushing Hand Away
97667,Zooming Out With Full Hand
97668,Zooming Out With Two Fingers
97669,Thumb Down
97670,Sliding Two Fingers Down
97672,Doing other things
97673,Pulling Two Fingers In
97674,Sliding Two Fingers Right
97675,Swiping Right
97676,Zooming Out With Full Hand
97677,Doing other things
97678,Swiping Right
97679,Doing other things
97680,Thumb Up
97681,Drumming Fingers
97682,Shaking Hand
97683,Swiping Up
97684,Turning Hand Clockwise
97686,Sliding Two Fingers Down
97689,Turning Hand Clockwise
97690,Sliding Two Fingers Right
97691,Rolling Hand Backward
97692,Doing other things
97693,Doing other things
97694,Swiping Right
97695,Zooming Out With Full Hand
97696,Pulling Hand In
97697,Stop Sign
97698,Zooming Out With Two Fingers
97699,Pushing Two Fingers Away
97700,Swiping Up
97701,Drumming Fingers
97702,No gesture
97703,Thumb Down
97704,Zooming Out With Two Fingers
97705,Zooming Out With Full Hand
97706,Turning Hand Counterclockwise
97707,Zooming Out With Full Hand
97708,Zooming In With Full Hand
97709,Doing other things
97710,Sliding Two Fingers Right
97711,Rolling Hand Backward
97713,Rolling Hand Forward
97714,Sliding Two Fingers Right
97715,Turning Hand Clockwise
97716,Zooming In With Two Fingers
97717,Pulling Hand In
97718,Swiping Right
97719,Swiping Right
97720,Zooming In With Two Fingers
97721,Sliding Two Fingers Up
97722,Pushing Two Fingers Away
97723,Sliding Two Fingers Up
97724,Swiping Down
97725,No gesture
97726,Pushing Hand Away
97727,Thumb Down
97728,Sliding Two Fingers Right
97729,Pulling Hand In
97731,Zooming Out With Two Fingers
97732,Drumming Fingers
97733,Pulling Two Fingers In
97734,Pulling Hand In
97735,Sliding Two Fingers Left
97736,Pulling Two Fingers In
97737,Rolling Hand Backward
97738,Zooming Out With Two Fingers
97739,No gesture
97740,Swiping Up
97742,Pushing Hand Away
97743,Zooming Out With Full Hand
97744,Rolling Hand Forward
97745,Sliding Two Fingers Down
97746,Pushing Hand Away
97747,Swiping Up
97748,Thumb Down
97749,Pulling Two Fingers In
97750,Pushing Two Fingers Away
97751,Swiping Left
97752,Pushing Hand Away
97753,Thumb Down
97754,Sliding Two Fingers Up
97755,Doing other things
97756,Doing other things
97757,Zooming Out With Two Fingers
97758,Swiping Up
97759,Zooming Out With Full Hand
97761,No gesture
97762,Thumb Down
97763,Zooming Out With Full Hand
97764,Sliding Two Fingers Left
97765,Swiping Left
97766,Drumming Fingers
97767,Sliding Two Fingers Down
97768,Drumming Fingers
97769,Turning Hand Counterclockwise
97770,Thumb Up
97771,Turning Hand Clockwise
97772,Swiping Down
97773,Zooming In With Full Hand
97775,Swiping Up
97776,Pushing Hand Away
97778,Pulling Two Fingers In
97781,Zooming In With Full Hand
97782,Pushing Hand Away
97783,Sliding Two Fingers Right
97784,Shaking Hand
97785,Zooming In With Two Fingers
97786,Sliding Two Fingers Down
97787,Turning Hand Clockwise
97788,Sliding Two Fingers Right
97789,Pulling Two Fingers In
97790,Thumb Up
97791,Swiping Down
97792,Sliding Two Fingers Down
97793,Sliding Two Fingers Right
97794,Swiping Up
97795,No gesture
97796,Stop Sign
97797,Turning Hand Counterclockwise
97798,Stop Sign
97800,Zooming In With Full Hand
97801,No gesture
97802,Doing other things
97803,Zooming Out With Two Fingers
97804,Rolling Hand Backward
97805,Doing other things
97806,Zooming Out With Full Hand
97807,Sliding Two Fingers Left
97808,Zooming Out With Two Fingers
97809,Rolling Hand Forward
97810,Turning Hand Counterclockwise
97811,Pushing Hand Away
97812,Drumming Fingers
97813,Thumb Up
97814,Zooming Out With Full Hand
97816,Swiping Right
97817,Sliding Two Fingers Up
97818,Pushing Two Fingers Away
97820,Rolling Hand Forward
97821,Pulling Hand In
97822,Pushing Hand Away
97823,Sliding Two Fingers Right
97824,Doing other things
97826,Swiping Up
97827,Doing other things
97828,Doing other things
97829,Doing other things
97830,Zooming Out With Full Hand
97831,Swiping Left
97832,Zooming In With Two Fingers
97833,Sliding Two Fingers Left
